response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,324.0,5,phase_2,blue_rhombus,go2,1,,,,,,
1,360.0,5,phase_2,green_triangle,go1,1,,,,,,
1,351.0,5,phase_2,green_triangle,go1,1,,,,,,
1,408.0,5,phase_2,green_triangle,go1,1,,,,,,
1,432.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,343.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,311.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,289.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
1,440.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,531.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,330.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,433.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,502.0,6,phase_2,green_triangle,go1,1,,,,,,
1,346.0,6,phase_2,green_triangle,go1,1,,,,,,
1,222.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
1,429.0,6,phase_2,blue_rhombus,go2,1,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
1,342.0,6,phase_2,green_triangle,go1,1,,,,,,
1,366.0,6,phase_2,green_triangle,go1,1,,,,,,
1,289.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,280.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,280.0,6,phase_2,green_triangle,go1,1,,,,,,
1,337.0,6,phase_2,green_triangle,go1,1,,,,,,
1,329.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,285.0,6,phase_2,purple_pentagon,nogo1,2,,,,,,
1,331.0,6,phase_2,green_triangle,go1,1,,,,,,
1,289.0,6,phase_2,red_circle,nogo2,2,,,,,,
1,381.0,6,phase_2,blue_rhombus,go2,1,,,,,,
1,414.0,6,phase_2,green_triangle,go1,1,,,,,,
1,383.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
1,432.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
1,410.0,6,phase_2,green_triangle,go1,1,,,,,,
1,400.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
1,347.0,6,phase_2,green_triangle,go1,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
1,427.0,6,phase_2,blue_rhombus,go2,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
1,501.0,6,phase_2,blue_rhombus,go2,1,,,,,,
0,0,6,phase_2,red_circle,nogo2,4,,,,,,
1,514.0,6,phase_2,blue_rhombus,go2,1,,,,,,
0,0,6,phase_2,purple_pentagon,nogo1,4,,,,,,
1,450.0,6,phase_2,green_triangle,go1,1,,,,,,
1,427.0,6,phase_2,blue_rhombus,go2,1,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
1,513.0,7,phase_2,green_triangle,go1,1,,,,,,
1,458.0,7,phase_2,green_triangle,go1,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
1,397.0,7,phase_2,green_triangle,go1,1,,,,,,
1,578.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,387.0,7,phase_2,green_triangle,go1,1,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
1,379.0,7,phase_2,green_triangle,go1,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
1,392.0,7,phase_2,green_triangle,go1,1,,,,,,
1,495.0,7,phase_2,blue_rhombus,go2,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
1,433.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,411.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,390.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,381.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,450.0,7,phase_2,green_triangle,go1,1,,,,,,
1,450.0,7,phase_2,blue_rhombus,go2,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
1,432.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,398.0,7,phase_2,blue_rhombus,go2,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
1,480.0,7,phase_2,green_triangle,go1,1,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
0,0,7,phase_2,red_circle,nogo2,4,,,,,,
1,474.0,7,phase_2,green_triangle,go1,1,,,,,,
1,463.0,7,phase_2,green_triangle,go1,1,,,,,,
1,419.0,7,phase_2,green_triangle,go1,1,,,,,,
1,443.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,455.0,7,phase_2,blue_rhombus,go2,1,,,,,,
0,0,7,phase_2,purple_pentagon,nogo1,4,,,,,,
1,390.0,7,phase_2,green_triangle,go1,1,,,,,,
1,437.0,7,phase_2,green_triangle,go1,1,,,,,,
1,381.0,7,phase_2,green_triangle,go1,1,,,,,,
1,428.0,7,phase_2,green_triangle,go1,1,,,,,,
1,463.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,387.0,7,phase_2,green_triangle,go1,1,,,,,,
1,412.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,491.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,415.0,7,phase_2,blue_rhombus,go2,1,,,,,,
1,449.0,7,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
1,490.0,8,phase_2,green_triangle,go1,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
1,437.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,460.0,8,phase_2,green_triangle,go1,1,,,,,,
1,371.0,8,phase_2,green_triangle,go1,1,,,,,,
1,384.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,476.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,375.0,8,phase_2,green_triangle,go1,1,,,,,,
1,421.0,8,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
1,405.0,8,phase_2,green_triangle,go1,1,,,,,,
1,495.0,8,phase_2,green_triangle,go1,1,,,,,,
1,474.0,8,phase_2,green_triangle,go1,1,,,,,,
1,555.0,8,phase_2,green_triangle,go1,1,,,,,,
1,432.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,443.0,8,phase_2,green_triangle,go1,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
1,394.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,384.0,8,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
1,399.0,8,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
1,390.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,403.0,8,phase_2,green_triangle,go1,1,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
1,416.0,8,phase_2,green_triangle,go1,1,,,,,,
1,395.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,430.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,386.0,8,phase_2,green_triangle,go1,1,,,,,,
1,465.0,8,phase_2,green_triangle,go1,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
1,424.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,470.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,427.0,8,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,purple_pentagon,nogo1,4,,,,,,
1,429.0,8,phase_2,green_triangle,go1,1,,,,,,
1,419.0,8,phase_2,blue_rhombus,go2,1,,,,,,
0,0,8,phase_2,red_circle,nogo2,4,,,,,,
1,466.0,8,phase_2,green_triangle,go1,1,,,,,,
1,445.0,8,phase_2,green_triangle,go1,1,,,,,,
1,501.0,8,phase_2,blue_rhombus,go2,1,,,,,,
1,477.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,443.0,9,phase_2,green_triangle,go1,1,,,,,,
1,400.0,9,phase_2,green_triangle,go1,1,,,,,,
1,368.0,9,phase_2,green_triangle,go1,1,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,340.0,9,phase_2,blue_rhombus,go2,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,377.0,9,phase_2,green_triangle,go1,1,,,,,,
1,368.0,9,phase_2,green_triangle,go1,1,,,,,,
1,369.0,9,phase_2,blue_rhombus,go2,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
1,382.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,317.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,340.0,9,phase_2,green_triangle,go1,1,,,,,,
1,376.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,376.0,9,phase_2,blue_rhombus,go2,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,406.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,294.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,330.0,9,phase_2,green_triangle,go1,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,460.0,9,phase_2,green_triangle,go1,1,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,338.0,9,phase_2,green_triangle,go1,1,,,,,,
1,351.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,386.0,9,phase_2,blue_rhombus,go2,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
1,378.0,9,phase_2,green_triangle,go1,1,,,,,,
1,367.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,324.0,9,phase_2,green_triangle,go1,1,,,,,,
1,391.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,325.0,9,phase_2,green_triangle,go1,1,,,,,,
1,405.0,9,phase_2,green_triangle,go1,1,,,,,,
1,361.0,9,phase_2,green_triangle,go1,1,,,,,,
0,0,9,phase_2,red_circle,nogo2,4,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,388.0,9,phase_2,green_triangle,go1,1,,,,,,
1,356.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,358.0,9,phase_2,green_triangle,go1,1,,,,,,
0,0,9,phase_2,purple_pentagon,nogo1,4,,,,,,
1,450.0,9,phase_2,blue_rhombus,go2,1,,,,,,
1,363.0,9,phase_2,blue_rhombus,go2,1,,,,,,
0,0,10,phase_2,green_triangle,go1,5,,,,,,
1,341.0,10,phase_2,green_triangle,go1,1,,,,,,
1,332.0,10,phase_2,blue_rhombus,go2,1,,,,,,
0,0,10,phase_2,red_circle,nogo2,4,,,,,,
1,333.0,10,phase_2,green_triangle,go1,1,,,,,,
1,369.0,10,phase_2,blue_rhombus,go2,1,,,,,,
0,0,10,phase_2,red_circle,nogo2,4,,,,,,
1,339.0,10,phase_2,green_triangle,go1,1,,,,,,
1,330.0,10,phase_2,green_triangle,go1,1,,,,,,
0,0,10,phase_2,purple_pentagon,nogo1,4,,,,,,
1,377.0,10,phase_2,blue_rhombus,go2,1,,,,,,
1,356.0,10,phase_2,green_triangle,go1,1,,,,,,
0,0,10,phase_2,red_circle,nogo2,4,,,,,,
0,0,10,phase_2,purple_pentagon,nogo1,4,,,,,,
1,383.0,10,phase_2,blue_rhombus,go2,1,,,,,,
1,375.0,10,phase_2,green_triangle,go1,1,,,,,,
0,0,10,phase_2,purple_pentagon,nogo1,4,,,,,,
