response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,585.0,2,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
1,819.0,2,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,blue_pentagon,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,657.0,2,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,587.0,2,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,494.0,2,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,422.0,2,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,464.0,2,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,481.0,2,phase_2,green_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
0,0,2,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,566.0,2,phase_2,green_circle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,blue_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,855.0,2,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,471.0,2,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,402.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,568.0,2,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,497.0,2,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
2,419.0,3,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,575.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,3,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,487.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,362.0,3,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,504.0,3,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,603.0,3,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,365.0,3,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,453.0,3,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,573.0,3,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,502.0,3,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,367.0,3,phase_2,green_circle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,577.0,3,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,507.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,515.0,3,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,357.0,3,phase_2,blue_triangle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
1,524.0,3,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,511.0,3,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,296.0,3,phase_2,blue_circle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
2,552.0,3,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,686.0,3,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,526.0,3,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,454.0,3,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,441.0,3,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,450.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,504.0,3,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_circle,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
0,0,3,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,935.0,3,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,415.0,3,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,435.0,3,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,420.0,3,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,503.0,3,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,467.0,3,phase_2,blue_circle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
0,0,3,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,406.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,538.0,3,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,401.0,3,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,466.0,3,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,386.0,3,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,553.0,3,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,4,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,385.0,4,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,339.0,4,phase_2,green_circle,stop,red,150.0,tracking-SSD,go-2,3,,,,,,
1,461.0,4,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,583.0,4,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,501.0,4,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,363.0,4,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,460.0,4,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,582.0,4,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,411.0,4,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,556.0,4,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,295.0,4,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,249.0,4,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,246.0,4,phase_2,blue_circle,stop,red,100.0,tracking-SSD,go-1,3,,,,,,
1,243.0,4,phase_2,blue_circle,go,,,,go-1,2,,,,,,
0,0,4,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,green_pentagon,stop,red,50.0,tracking-SSD,go-2,4,,,,,,
1,575.0,4,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,280.0,4,phase_2,blue_pentagon,stop,red,100.0,tracking-SSD,go-1,3,,,,,,
0,0,4,phase_2,blue_pentagon,stop,red,50.0,tracking-SSD,go-1,4,,,,,,
1,488.0,4,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,351.0,4,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,383.0,4,phase_2,green_rhombus,go,,,,go-2,2,,,,,,
2,526.0,4,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,458.0,4,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_pentagon,stop,red,100.0,tracking-SSD,go-2,4,,,,,,
2,510.0,4,phase_2,green_rhombus,go,,,,go-2,2,,,,,,
2,327.0,4,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,471.0,4,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,468.0,4,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_triangle,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
2,545.0,4,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,774.0,4,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,469.0,4,phase_2,green_pentagon,go,,,,go-2,2,,,,,,
1,513.0,4,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,465.0,4,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,407.0,4,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,462.0,4,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,468.0,4,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,499.0,4,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,507.0,4,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,764.0,4,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,613.0,5,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,506.0,5,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,931.0,5,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,503.0,5,phase_2,blue_rhombus,go,,,,go-1,2,,,,,,
2,545.0,5,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,587.0,5,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,blue_triangle,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
0,0,5,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,671.0,5,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,590.0,5,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,419.0,5,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,619.0,5,phase_2,blue_triangle,go,,,,go-1,2,,,,,,
2,424.0,5,phase_2,green_triangle,go,,,,go-2,2,,,,,,
1,434.0,5,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,499.0,5,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,475.0,5,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,662.0,5,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,501.0,5,phase_2,blue_pentagon,go,,,,go-1,2,,,,,,
1,476.0,5,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,451.0,5,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,809.0,5,phase_2,green_pentagon,go,,,,go-2,2,,,,,,
1,470.0,5,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
2,409.0,5,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,317.0,5,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,502.0,5,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,423.0,5,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,421.0,5,phase_2,blue_circle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,418.0,5,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,338.0,5,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,5,phase_2,blue_pentagon,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
2,479.0,5,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,green_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,303.0,5,phase_2,blue_triangle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,435.0,5,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,579.0,5,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,464.0,5,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,473.0,5,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
1,549.0,5,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,670.0,5,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,326.0,5,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,364.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,644.0,6,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,416.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,424.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,320.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,418.0,6,phase_2,green_triangle,go,,,,go-2,2,,,,,,
0,0,6,phase_2,blue_circle,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
1,539.0,6,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,6,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,588.0,6,phase_2,green_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,blue_pentagon,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
0,0,6,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,blue_pentagon,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
0,0,6,phase_2,blue_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,591.0,6,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,566.0,6,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,484.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,393.0,6,phase_2,blue_rhombus,go,,,,go-1,2,,,,,,
1,481.0,6,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,412.0,6,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,443.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,474.0,6,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,516.0,6,phase_2,blue_pentagon,go,,,,go-1,2,,,,,,
1,514.0,6,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,579.0,6,phase_2,blue_rhombus,go,,,,go-1,2,,,,,,
1,554.0,6,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
2,912.0,6,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,550.0,6,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,447.0,6,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,501.0,6,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
1,631.0,6,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,584.0,6,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,491.0,6,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,344.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,500.0,6,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,428.0,6,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,459.0,6,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,434.0,6,phase_2,green_pentagon,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
1,487.0,6,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,496.0,6,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,394.0,6,phase_2,blue_pentagon,go,,,,go-1,2,,,,,,
2,499.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,599.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,574.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,481.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,535.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,535.0,7,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,667.0,7,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,590.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,415.0,7,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,blue_circle,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,456.0,7,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,487.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,563.0,7,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
0,0,7,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,615.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,398.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,553.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
2,503.0,7,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,523.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,498.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,439.0,7,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,blue_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
2,525.0,7,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,blue_rhombus,stop,red,300.0,tracking-SSD,go-1,4,,,,,,
2,500.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,430.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,blue_pentagon,stop,red,350.0,tracking-SSD,go-1,4,,,,,,
0,0,7,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,569.0,7,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,358.0,7,phase_2,green_triangle,go,,,,go-2,2,,,,,,
1,558.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,421.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,362.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,404.0,7,phase_2,green_triangle,stop,red,400.0,tracking-SSD,go-2,3,,,,,,
2,425.0,7,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,513.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,624.0,7,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,542.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,731.0,7,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,437.0,7,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,389.0,7,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,510.0,8,phase_2,green_rhombus,stop,red,350.0,tracking-SSD,go-2,3,,,,,,
1,441.0,8,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
1,484.0,8,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,561.0,8,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,424.0,8,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,409.0,8,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,8,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
2,573.0,8,phase_2,blue_circle,go,,,,go-1,1,,,,,,
